judul,link
Warga Tuding Pengembalian Gedung Balai Desa Palenggiyan Sarat Kepentingan Politik,https://kabarmadura.id/warga-tuding-pengembalian-gedung-balai-desa-palenggiyan-sarat-kepentingan-politik/
Napi Produktif Diproyeksikan Dapat Remisi Tambahan,https://kabarmadura.id/napi-produktif-diproyeksikan-dapat-remisi-tambahan/
Dinas PUPR Sampang Mengaku Sering Tidak Dilibatkan dalam Izin Pemanfaatan Ruang,https://kabarmadura.id/dinas-pupr-sampang-mengaku-sering-tidak-dilibatkan-dalam-izin-pemanfaatan-ruang/
Pengoperasian APHT di Pamekasan Terganjal Dua Syarat Tidak Terpenuhi,https://kabarmadura.id/pengoperasian-apht-di-pamekasan-terganjal-dua-syarat-tidak-terpenuhi/
Polres Pamekasan Kembali Limpahkan Berkas Kasus Dugaan Intimidasi Wartawan,https://kabarmadura.id/polres-pamekasan-kembali-limpahkan-berkas-kasus-dugaan-intimidasi-wartawan/
Gedung Produksi untuk 11 Pabrikan Rokok Sumenep segera Dibuka,https://kabarmadura.id/gedung-produksi-untuk-11-pabrikan-rokok-sumenep-segera-dibuka/
Legislator Sumenep Berpesan Hindari Pemborosan dalam Penggunaan DBHCHT,https://kabarmadura.id/legislator-sumenep-berpesan-hindari-pemborosan-dalam-penggunaan-dbhcht/
"Nasib PPPK Paruh Waktu Digantung, BKPSDM Pamekasan: Tunggu Juknis dari BKN",https://kabarmadura.id/nasib-pppk-paruh-waktu-digantung-bkpsdm-pamekasan-tunggu-juknis-dari-bkn/
"BSPS Sumenep Sarat Penyelewengan di 2024, Tahun 2025 Berharap Dapat lagi",https://kabarmadura.id/bsps-sumenep-sarat-penyelewengan-di-2024-tahun-2025-berharap-dapat-lagi/
"Madura United Kembali Gelar Latihan 23 Juni, Pemain Asing Dijadwalkan Gabung Juli",https://kabarmadura.id/madura-united-kembali-gelar-latihan-23-juni-pemain-asing-dijadwalkan-gabung-juli/
"Segera Dibuka, 3.252 Formasi Tersedia di Seleksi Sekolah Kedinasan 2025",https://kabarmadura.id/segera-dibuka-3-252-formasi-tersedia-di-seleksi-sekolah-kedinasan-2025/
Berikut Amalan yang Disunnahkan saat Tahun Baru Hijriah,https://kabarmadura.id/berikut-amalan-yang-disunnahkan-saat-tahun-baru-hijriah/
Bank BPRS Bhakti Sumekar Blusukan ke setiap Desa Salurkan BLT DD,https://kabarmadura.id/bank-bprs-bhakti-sumekar-blusukan-ke-setiap-desa-salurkan-blt-dd/
"Dugaan Jual Beli Jabatan Pj Kades di Pamekasan Tembus Rp1,5 Miliar, DPMD: Bupati yang Memilih!",https://kabarmadura.id/dugaan-jual-beli-jabatan-pj-kades-di-pamekasan-tembus-rp15-miliar-dpmd-bupati-yang-memilih/
Bahaya Radiasi: Bukan Sembarang Orang yang Dapat Memasuki Ruang Pemeriksaan Radiologi Diagnostik,https://kabarmadura.id/bahaya-radiasi-bukan-sembarang-orang-yang-dapat-memasuki-ruang-pemeriksaan-radiologi-diagnostik/
Menanti Kejutan Bupati Sumenep Putuskan Nama Direktur PT WUS,https://kabarmadura.id/menanti-kejutan-bupati-sumenep-putuskan-nama-direktur-pt-wus/
Biaya Pelatihan dan Seragam Paskibraka Sumenep 2025 Disediakan Rp180 Juta,https://kabarmadura.id/biaya-pelatihan-dan-seragam-paskibraka-sumenep-2025-disediakan-rp180-juta/
Bupati Sumenep Ultimatum Perusahaan Rokok: Jangan Cuma Parkir Izin Produksi!,https://kabarmadura.id/bupati-sumenep-ultimatum-perusahaan-rokok-jangan-cuma-parkir-izin-produksi/
"Ditemukan Penyebab LPG 3 Kg Langka di Sumenep, Diduga Ulah Agen",https://kabarmadura.id/ditemukan-penyebab-lpg-3-kg-langka-di-sumenep-diduga-ulah-agen/
Pemilihan Duta Wisata Kacong Cebbhing Pamekasan Ditiadakan akibat Efisiensi Anggaran,https://kabarmadura.id/pemilihan-duta-wisata-kacong-cebbhing-pamekasan-ditiadakan-akibat-efisiensi-anggaran/
"Pasien HD Bisa Cuci Darah di Hari Minggu, RSUD Smart Pamekasan Upayakan Tambah Mesin Tahun Ini",https://kabarmadura.id/pasien-hd-bisa-cuci-darah-di-hari-minggu-rsud-smart-pamekasan-upayakan-tambah-mesin-tahun-ini/
"Pendaftaran Beasiswa LPDP Tahap Dua Segera Dibuka, Cek Daftar Lengkap Persyaratannya",https://kabarmadura.id/pendaftaran-beasiswa-lpdp-tahap-dua-segera-dibuka-cek-daftar-lengkap-persyaratannya/
"Kelulusan Seleksi PPPK Tahap 2 Diumumkan, Ini Tahapan Selanjutnya hingga Penetapan",https://kabarmadura.id/kelulusan-seleksi-pppk-tahap-2-diumumkan-ini-tahapan-selanjutnya-hingga-penetapan/
Laporan Kejanggalan Seleksi Paskibraka Ditindaklanjuti DPRD Sumenep,https://kabarmadura.id/laporan-kejanggalan-seleksi-paskibraka-ditindaklanjuti-dprd-sumenep/
"Proyeksikan Dua Rombel, 5 Calon Siswa Sekolah Rakyat di Pamekasan Mengundurkan Diri",https://kabarmadura.id/proyeksikan-dua-rombel-5-calon-siswa-sekolah-rakyat-di-pamekasan-mengundurkan-diri/
"Kepala Pasar Kolpajung Jadi Tersangka Tindak Kriminal, Bupati Pamekasan Siapkan Sanksi",https://kabarmadura.id/kepala-pasar-kolpajung-jadi-tersangka-tindak-kriminal-bupati-pamekasan-siapkan-sanksi/
"Dianggarkan Rp6,4 Miliar, Pemkab Pamekasan Baru Proses Lelang Lima Proyek Jalan",https://kabarmadura.id/dianggarkan-rp64-miliar-pemkab-pamekasan-baru-proses-lelang-lima-proyek-jalan/
Masyarakat Kangean Menyebut KEI Langgar Aturan dalam Survei Seismik 3D,https://kabarmadura.id/masyarakat-kangean-menyebut-kei-langgar-aturan-dalam-survei-seismik-3d/
Faktor Keamanan Jadi Alasan Investor Ogah Singgah ke Sampang,https://kabarmadura.id/faktor-keamanan-jadi-alasan-investor-ogah-singgah-ke-sampang/
"Dampak Efisiensi Anggaran, Dinas PUPR Sampang  Tambal Sulam Jalan Rusak",https://kabarmadura.id/dampak-efisiensi-anggaran-dinas-pupr-sampang-tambal-sulam-jalan-rusak/
"Covid-19 Kembali Terdeteksi, Dokter RSUD SMart Pamekasan: Segera Berobat Jika Timbul Gejala",https://kabarmadura.id/covid-19-kembali-terdeteksi-dokter-rsud-smart-pamekasan-segera-berobat-jika-timbul-gejala/
"Perlu Anda Ketahui, Ini Daftar Bantuan Pendidikan selain Program Indonesia Pintar",https://kabarmadura.id/perlu-anda-ketahui-ini-daftar-bantuan-pendidikan-selain-program-indonesia-pintar/
Ratusan Pendaftar Dipastikan Gugur Ikut Pelatihan Keterampilan Kerja 2025,https://kabarmadura.id/ratusan-pendaftar-dipastikan-gugur-ikut-pelatihan-keterampilan-kerja-2025/
"Kiprah dan Totalitas Kiai Taufik di Dunia Pesantren, Akademik, serta NU di Pamekasan",https://kabarmadura.id/kiprah-dan-totalitas-kiai-taufik-di-dunia-pesantren-akademik-serta-nu-di-pamekasan/
"Perkuat Sektor Penjaga Gawang, Madura United Datangkan Dicky Indriyana",https://kabarmadura.id/perkuat-sektor-penjaga-gawang-madura-united-datangkan-dicky-indriyana/
"Berlangsung hingga 30 Juni, Berikut Daftar Kode Pengumuman Kelulusan PPPK Tahap 2",https://kabarmadura.id/berlangsung-hingga-30-juni-berikut-daftar-kode-pengumuman-kelulusan-pppk-tahap-2/
Petani Dibolehkan Tanam Tembakau Sebanyak Mungkin tapi Tidak Ada Garansi Harga,https://kabarmadura.id/petani-dibolehkan-tanam-tembakau-sebanyak-mungkin-tapi-tidak-ada-garansi-harga/
Bupati Sumenep Inginkan Atlet Junjung Sportivitas di Porprov Jatim IX,https://kabarmadura.id/bupati-sumenep-inginkan-atlet-junjung-sportivitas-di-porprov-jatim-ix/
"Pemkab Sumenep Biayai Pengurusan Notaris Kopdes Merah Putih Rp1,7 Juta per Koperasi",https://kabarmadura.id/pemkab-sumenep-biayai-pengurusan-notaris-kopdes-merah-putih-rp17-juta-per-koperasi/
"DPRD Sumenep segera Lantik Hairul Anam Gantikan BEI, KPU: Syaratnya Lengkap",https://kabarmadura.id/dprd-sumenep-segera-lantik-hairul-anam-gantikan-bei-kpu-syaratnya-lengkap/
Mobil Dinas DPMPTSP Sampang Dibiarkan Terbengkalai,https://kabarmadura.id/mobil-dinas-dpmptsp-sampang-dibiarkan-terbengkalai/
"PBSI Sumenep Dinilai tidak Profesional, KNPI Nilai Mematahkan Talenta Muda",https://kabarmadura.id/pbsi-sumenep-dinilai-tidak-profesional-knpi-nilai-mematahkan-talenta-muda/
"RS Nindita Sampang Diduga Lakukan Pungli ke Peserta BPJS, Tebus Alat Infus Rp99 Ribu",https://kabarmadura.id/rs-nindita-sampang-diduga-lakukan-pungli-ke-peserta-bpjs-tebus-alat-infus-rp99-ribu/
"Dibuka 20 Juni, Ini Dokumen Syarat Pendaftaran Nikah Massal Gratis Kemenag 2025",https://kabarmadura.id/dibuka-20-juni-ini-dokumen-syarat-pendaftaran-nikah-massal-gratis-kemenag-2025/
"Kembalikan Kerugian Negara Sebelum Sidang, Zamahsyari Divonis Satu Tahun Enam Bulan",https://kabarmadura.id/kembalikan-kerugian-negara-sebelum-sidang-zamahsyari-divonis-satu-tahun-enam-bulan/
"Blangko Menipis, Dispendukcapil Sampang Prioritaskan Pembuatan KTP Baru dan Emergency",https://kabarmadura.id/blangko-menipis-dispendukcapil-sampang-prioritaskan-pembuatan-ktp-baru-dan-emergency/
Cabor Hapkido Sumbang Medali Perdana bagi Pamekasan di Porprov IX Jatim 2025,https://kabarmadura.id/cabor-hapkido-sumbang-medali-perdana-bagi-pamekasan-di-porprov-ix-jatim-2025/
"Daftar Provinsi Sediakan Pemutihan Pajak Kendaraan di Bulan Juni, Jawa Timur Cakup Beberapa Keringanan Pajak",https://kabarmadura.id/daftar-provinsi-sediakan-pemutihan-pajak-kendaraan-di-bulan-juni-jawa-timur-cakup-beberapa-keringanan-pajak/
Seleksi Paskibraka Sumenep 2025 Diwarnai Dugaan Nepotisme,https://kabarmadura.id/seleksi-paskibraka-sumenep-2025-diwarnai-dugaan-nepotisme/
"Posko Pengaduan Kasus BSPS Mandek, Komisi III DPRD Sumenep Belum Bertindak",https://kabarmadura.id/posko-pengaduan-kasus-bsps-mandek-komisi-iii-dprd-sumenep-belum-bertindak/
RSUD SMart Pamekasan Salurkan 1.300 Paket Daging Kurban untuk Masyarakat,https://kabarmadura.id/rsud-smart-pamekasan-salurkan-1-300-paket-daging-kurban-untuk-masyarakat/
Legislator Sumenep Pertanyakan Dampak Bantuan Kendaraan Roda Tiga terhadap Produktivitas Pertanian,https://kabarmadura.id/legislator-sumenep-pertanyakan-dampak-bantuan-kendaraan-roda-tiga-terhadap-produktivitas-pertanian/
"Dekatkan Layanan, Pekerja Informal Bisa Daftar BPJS Ketenagakerjaan  melalui BRILink",https://kabarmadura.id/dekatkan-layanan-pekerja-informal-bisa-daftar-bpjs-ketenagakerjaan-melalui-brilink/
"Gas Elpiji Langka dan Mahal, Kinerja Pemkab Sumenep Disorot Anggota DPRD",https://kabarmadura.id/gas-elpiji-langka-dan-mahal-kinerja-pemkab-sumenep-disorot-anggota-dprd/
Bupati Sumenep Instruksikan Pembenahan Fasilitas Olahraga Terbengkalai,https://kabarmadura.id/bupati-sumenep-instruksikan-pembenahan-fasilitas-olahraga-terbengkalai/
DPRD dan Pemkab Sumenep Bersinergi Sahkan Dua Raperda Penting,https://kabarmadura.id/dprd-dan-pemkab-sumenep-bersinergi-sahkan-dua-raperda-penting/
Janji Bonus Peraih Medali PON 2024 Asal Pamekasan Berkutat di Pengajuan,https://kabarmadura.id/janji-bonus-peraih-medali-pon-2024-asal-pamekasan-berkutat-di-pengajuan/
Pemkab Sampang Alokasikan Rp3 Miliar untuk Jamsostek dan Pelatihan Tenaga Kerja,https://kabarmadura.id/pemkab-sampang-alokasikan-rp3-miliar-untuk-jamsostek-dan-pelatihan-tenaga-kerja/
"Akademisi Ingatkan Konsekuensi Penundaan Pilkades di Sampang, Pemdes Akan Dijabat Pj Kades Terlalu Lama",https://kabarmadura.id/akademisi-ingatkan-konsekuensi-penundaan-pilkades-di-sampang-pemdes-akan-dijabat-pj-kades-terlalu-lama/
"7 Bantuan Sosial Cair Juni-Juli, Cek Daftar Lengkapnya",https://kabarmadura.id/7-bantuan-sosial-cair-juni-juli-cek-daftar-lengkapnya/
"Madura United Gaet Pemain Sayap Berpengalaman, Pernah Bela Persebaya dan Dewa United",https://kabarmadura.id/madura-united-gaet-pemain-sayap-berpengalaman-pernah-bela-persebaya-dan-dewa-united/
"BSU Dijadwalkan Cair Tanggal 14 Juni, Pencairan melalui 4 Bank Himbara",https://kabarmadura.id/bsu-dijadwalkan-cair-tanggal-14-juni-pencairan-melalui-4-bank-himbara/
"Tidak Ada Anggaran, Perpustakaan M. Tabrani Tidak Gelar Pengadaan Buku Digital",https://kabarmadura.id/tidak-ada-anggaran-perpustakaan-m-tabrani-tidak-gelar-pengadaan-buku-digital/
"Kuota Haji Indonesia Dikurangi 50 Persen di 2026, Berikut Kebijakan Baru Arab Saudi",https://kabarmadura.id/kuota-haji-indonesia-dikurangi-50-persen-di-2026-berikut-kebijakan-baru-arab-sau/
"Lepas Tiga Pemain Asingnya, Madura United Akui Sudah Kantongi Calon Pengganti",https://kabarmadura.id/lepas-tiga-pemain-asingnya-madura-united-akui-sudah-kantongi-calon-pengganti/
"Rayakan HUT HIPMI ke-53, Ketum HIPMI Pamekasan Bertekad Kuatkan Kemitraan dengan Pemerintah Daerah",https://kabarmadura.id/rayakan-hut-hipmi-ke-53-ketum-hipmi-pamekasan-bertekad-kuatkan-kemitraan-dengan-pemerintah-daerah/
"100 Hari Kholilurrahman-Sukriyanto: Janji, Jejak, dan Jalan Terjal",https://kabarmadura.id/100-hari-kholilurrahman-sukriyanto-janji-jejak-dan-jalan-terjal/
Ragam Prestasi Ini Membuat DPP NasDem Tetapkan Akis Jasuli sebagai Ketua DPD Partai NasDem Sumenep,https://kabarmadura.id/ragam-prestasi-ini-membuat-dpp-nasdem-tetapkan-akis-jasuli-sebagai-ketua-dpd-partai-nasdem-sumenep/
AJP Berbagi: Serahkan Daging Kurban dan Santuni Anak Yatim,https://kabarmadura.id/ajp-berbagi-serahkan-daging-kurban-dan-santuni-anak-yatim/
"Dua Diamankan Warga, Polsek Proppo Kehilangan Jejak Dua Pelaku Curat",https://kabarmadura.id/dua-diamankan-warga-polsek-proppo-kehilangan-jejak-dua-pelaku-curat/
"Mahasiswa UIN Madura Lapor Polisi, Buntut Dipukul karena Kritisi Verifikasi Berkas Calon Ketua HMPS TBIN",https://kabarmadura.id/mahasiswa-uin-madura-lapor-polisi-buntut-dipukul-karena-kritisi-verifikasi-berkas-calon-ketua-hmps-tbin/
MH Said Abdullah Salurkan 325 Sapi Kurban di Madura,https://kabarmadura.id/mh-said-abdullah-salurkan-325-sapi-kurban-di-madura/
"Gaji Rp15 Juta Jadi Tolok Ukur Sehat dan Pintar, Benarkah?",https://kabarmadura.id/gaji-rp15-juta-jadi-tolok-ukur-sehat-dan-pintar-benarkah/
DPD KNPI Sumenep Ingin Menghidupkan Semangat Gotong Royong sebagai Roh Kopdes,https://kabarmadura.id/dpd-knpi-sumenep-ingin-menghidupkan-semangat-gotong-royong-sebagai-roh-kopdes/
Kabar Madura Jadi Pilihan Terbaik Asah Potensi Diri Siswa SMKI Nurul Hijriyah,https://kabarmadura.id/kabar-madura-jadi-pilihan-terbaik-asah-potensi-diri-siswa-smki-nurul-hijriyah/
"Petani asal Pamekasan Bawa 17.477 Gram Narkoba, BNNP Jatim: Terancam Hukuman Mati!",https://kabarmadura.id/petani-asal-pamekasan-bawa-17-477-gram-narkoba-bnnp-jatim-terancam-hukuman-mati/
Bupati Pamekasan Bersiap Bentuk Desa Antinarkoba di 13 Kecamatan,https://kabarmadura.id/bupati-pamekasan-bersiap-bentuk-desa-antinarkoba-di-13-kecamatan/
Kejahatan Narkoba sebagai ‘Common Enemy’,https://kabarmadura.id/kejahatan-narkoba-sebagai-common-enemy/
"Dialog Kemanusiaan AJP Hasilkan 7 Kesepakatan, RSUD Smart Pamekasan Hadirkan 3 Terobosan",https://kabarmadura.id/dialog-kemanusiaan-ajp-hasilkan-7-kesepakatan-rsud-smart-pamekasan-hadirkan-3-terobosan/
Raperda Kawasan Tanpa Rokok di Sampang Resmi Disahkan,https://kabarmadura.id/raperda-kawasan-tanpa-rokok-di-sampang-resmi-disahkan/
"Usung Tagline Beradab dan Dilepas Bupati, 2.000 Peserta Meriahkan Fun Bike Universitas Madura",https://kabarmadura.id/usung-tagline-beradab-dan-dilepas-bupati-2-000-peserta-meriahkan-fun-bike-universitas-madura/
Keluarga Korban Kasus Pencabulan Desak Polres Pamekasan Tetapkan Tersangka Baru,https://kabarmadura.id/keluarga-korban-kasus-pencabulan-desak-polres-pamekasan-tetapkan-tersangka-baru/
"Temu Rutin PCNU Korda Madura, Wadah Konsolidasi Perkuat Khidmat Keumatan",https://kabarmadura.id/temu-rutin-pcnu-korda-madura-wadah-konsolidasi-perkuat-khidmat-keumatan/
SMSI Pamekasan Siap Rangkul Konten Kreator Agar Tidak Asal Comot Karya Jurnalistik,https://kabarmadura.id/smsi-pamekasan-siap-rangkul-konten-kreator-agar-tidak-asal-comot-karya-jurnalistik/
"APTMA Perjuangkan Kelonggaran Tarif Cukai Rokok Madura, Ini Tanggapan Haji Her",https://kabarmadura.id/aptma-perjuangkan-kelonggaran-tarif-cukai-rokok-madura-ini-tanggapan-haji-her/
"Buka SPMB, Kepala SMAN 2 Pamekasan Berkomitmen Cetak Siswa Berprestasi Tingkat Nasional",https://kabarmadura.id/buka-spmb-kepala-sman-2-pamekasan-berkomitmen-cetak-siswa-berprestasi-tingkat-nasional/
Rektor UIN Madura Fokus Tingkatkan Kualitas SDM Berdaya Saing Internasional,https://kabarmadura.id/rektor-uin-madura-fokus-tingkatkan-kualitas-sdm-berdaya-saing-internasional/
"Punya Komitmen Tinggi Lestarikan Bahasa Daerah, Bupati Pamekasan Diganjar Penghargaan",https://kabarmadura.id/punya-komitmen-tinggi-lestarikan-bahasa-daerah-bupati-pamekasan-diganjar-penghargaan/
Manajer PLN UP3 Madura Resmikan Listrik Giliraja Menyala 12 Jam,https://kabarmadura.id/manajer-pln-up3-madura-resmikan-listrik-giliraja-menyala-12-jam/
Fun Run Jadi Cara Strategis IAIN Madura Pikat Calon Mahasiswa,https://kabarmadura.id/fun-run-jadi-cara-strategis-iain-madura-pikat-calon-mahasiswa/
Evaluasi Undang-Undang Bidang Lingkungan Hidup,https://kabarmadura.id/evaluasi-undang-undang-bidang-lingkungan-hidup/
"Lindungi Pendidik dan Peserta Didik, BPJS Ketenagakerjaan Pamekasan Hadirkan Kemudahan Layanan",https://kabarmadura.id/lindungi-pendidik-dan-peserta-didik-bpjs-ketenagakerjaan-pamekasan-hadirkan-kemudahan-layanan-2/
"Diberlakukan KRIS, Tempat Tidur Pasien di Rumah Sakit Swasta Berkurang Drastis",https://kabarmadura.id/diberlakukan-kris-tempat-tidur-pasien-di-rumah-sakit-swasta-berkurang-drastis/
DKPP Pamekasan Ingin Petani Tidak Kurangi Gairah Tanam Tembakau,https://kabarmadura.id/dkpp-pamekasan-ingin-petani-tidak-kurangi-gairah-tanam-tembakau/
"Tambah Melebar, Penerima Program BSPS di Sumenep Juga Diperiksa Kejati Jatim",https://kabarmadura.id/tambah-melebar-penerima-program-bsps-di-sumenep-juga-diperiksa-kejati-jatim/
AJP Buka Posko Pengaduan Pasien Gagal Ginjal,https://kabarmadura.id/ajp-buka-posko-pengaduan-pasien-gagal-ginjal/
"Tunggakan Gaji Karyawan Capai Rp3,4 M, Pemkab Sumenep Bakal Rombak Manajemen PT. Sumekar Line",https://kabarmadura.id/tunggakan-gaji-karyawan-capai-rp34-m-pemkab-sumenep-bakal-rombak-manajemen-pt-sumekar-line/
Madura United Janjikan Penampilan Maksimal di Laga Terakhir Liga 1,https://kabarmadura.id/madura-united-janjikan-penampilan-maksimal-di-laga-terakhir-liga-1/
Dokter RSUD SMart Pamekasan Ungkap Penyebab Diabetes Tipe 5,https://kabarmadura.id/dokter-rsud-smart-pamekasan-ungkap-penyebab-diabetes-tipe-5/
Madura United Pertahankan Pedro dan Iran untuk Musim Depan,https://kabarmadura.id/madura-united-pertahankan-pedro-dan-iran-untuk-musim-depan/
"Tumbang di Akhir Laga, Sepak Bola Pamekasan Dua Kali Gagal Lolos Porprov Jatim",https://kabarmadura.id/tumbang-di-akhir-laga-sepak-bola-pamekasan-dua-kali-gagal-lolos-porprov-jatim/
"Jalan Rusak Parah, Warga Desa Lepelle Pertanyakan Peran DPRD Sampang",https://kabarmadura.id/jalan-rusak-parah-warga-desa-lepelle-pertanyakan-peran-dprd-sampang/
"Tinjau Langsung Pengembangan Migas di Laut Madura, Bupati Kholilurrahman Singgung PAD Pamekasan",https://kabarmadura.id/tinjau-langsung-pengembangan-migas-di-laut-madura-bupati-kholilurrahman-singgung-pad-pamekasan/
"Tanggapi Pasien Gagal Ginjal Tak Dapat Sif, RSUD Pamekasan: Rawat Inap untuk Hd dengan Mesin Khusus!",https://kabarmadura.id/tanggapi-pasien-gagal-ginjal-tak-dapat-sif-rsud-pamekasan-rawat-inap-untuk-hd-dengan-mesin-khusus/
Daftar 50 Kades dan 50 Fasilitator yang Diperiksa Kejati dalam Kasus BSPS Sumenep,https://kabarmadura.id/daftar-50-kades-dan-50-fasilitator-yang-diperiksa-kejati-dalam-kasus-bsps-sumenep/
"Dugaan Korupsi BSPS di Sumenep, Kejati Jatim Periksa 50 Kades dan 50 Fasilitator",https://kabarmadura.id/dugaan-korupsi-bsps-di-sumenep-kejati-jatim-periksa-50-kades-dan-50-fasilitator/
"LP3M Gelar FDK, Inilah 15 Hasilnya untuk Kemajuan Pamekasan",https://kabarmadura.id/lp3m-gelar-fdk-inilah-15-hasilnya-untuk-kemajuan-pamekasan/
Jong Madura Kaji Tradisi dan Perubahan Sosial Madura,https://kabarmadura.id/jong-madura-kaji-tradisi-dan-perubahan-sosial-madura/
Kejari Pamekasan Kritik Pelaksanaan MBG: Menu Makanan Menoton!,https://kabarmadura.id/kejari-pamekasan-kritik-pelaksanaan-mbg-menu-makanan-menoton/
"Lindungi Pendidik dan Peserta Didik, BPJS Ketenagakerjaan Pamekasan Hadirkan Kemudahan Layanan",https://kabarmadura.id/lindungi-pendidik-dan-peserta-didik-bpjs-ketenagakerjaan-pamekasan-hadirkan-kemudahan-layanan/
Jihad Santri IBS Padepokan Kyai Mudrikah Kembang Kuning dalam Pemberdayaan Masyarakat Melalui Media Digital,https://kabarmadura.id/jihad-santri-ibs-padepokan-kyai-mudrikah-kembang-kuning-dalam-pemberdayaan-masyarakat-melalui-media-digital/
"Resmikan Gedung Perpusda M. Tabrani di Tengah Menurunnya Semangat Literasi Pemuda, Ini Solusi Bupati Pamekasan",https://kabarmadura.id/resmikan-gedung-perpusda-m-tabrani-di-tengah-menurunnya-semangat-literasi-pemuda-ini-solusi-bupati-pamekasan/
Madura United Lepas dari Ancaman Turun Kasta usai Kalahkan Bali United,https://kabarmadura.id/madura-united-lepas-dari-ancaman-turun-kasta-usai-kalahkan-bali-united/
Tiga Solusi Atas Diberhentikannya Sif 4 Cuci Darah di Unit Hemodialisis RSUD Smart Pamekasan,https://kabarmadura.id/tiga-solusi-atas-diberhentikannya-sif-4-cuci-darah-di-unit-hemodialisis-rsud-smart-pamekasan/
"Kontrak PDAM dan Mico Tirta Segera Berakhir, DPRD Pamekasan Soroti Pengembalian Aset Adeni",https://kabarmadura.id/kontrak-pdam-dan-mico-tirta-segera-berakhir-dprd-pamekasan-soroti-pengembalian-aset-adeni/
"Tak Mau Dijodohkan, Gadis di Pamekasan Jatuh ke Perangkap Dukun Cabul",https://kabarmadura.id/tak-mau-dijodohkan-gadis-di-pamekasan-jatuh-ke-perangkap-dukun-cabul/
“Buku adalah Guru yang Paling Sabar”,https://kabarmadura.id/buku-adalah-guru-yang-paling-sabar/
"Penuhi Undangan Bupati Pamekasan, Bos Migas H. Rudi Urai Potensi Migas di Madura",https://kabarmadura.id/penuhi-undangan-bupati-pamekasan-bos-migas-h-rudi-urai-potensi-migas-di-madura/
75 Peserta Lolos Final Seleksi Paskibraka Sumenep,https://kabarmadura.id/75-peserta-lolos-final-seleksi-paskibraka-sumenep/
